"Age" "Year" "Cohort" "Prev" "qx"
"1702" 42 2001 1959 1 0
"1703" 42 2002 1960 1 0
"1704" 42 2003 1961 1 0
"1705" 42 2004 1962 1 0
"1706" 42 2005 1963 1 0
"1707" 42 2006 1964 1 0
"1708" 42 2007 1965 1 0
"1709" 42 2008 1966 1 0
"1710" 42 2009 1967 1 0
"1711" 42 2010 1968 1 0
"1712" 42 2011 1969 1 0
"1713" 42 2012 1970 1 0
"1714" 42 2013 1971 1 0
"1715" 42 2014 1972 1 0
"1716" 42 2015 1973 1 0
"1717" 42 2016 1974 1 0
"1718" 42 2017 1975 1 0
"1719" 42 2018 1976 1 0
"1720" 42 2019 1977 1 0
"1721" 43 1980 1937 1 0
"1722" 43 1981 1938 1 0
"1723" 43 1982 1939 1 0
"1724" 43 1983 1940 1 0
"1725" 43 1984 1941 1 0
"1726" 43 1985 1942 1 0
"1727" 43 1986 1943 1 0
"1728" 43 1987 1944 1 0
"1729" 43 1988 1945 1 0
"1730" 43 1989 1946 1 0
"1731" 43 1990 1947 1 0
"1732" 43 1991 1948 1 0
"1733" 43 1992 1949 1 0
"1734" 43 1993 1950 1 0
"1735" 43 1994 1951 1 0
"1736" 43 1995 1952 1 0
"1737" 43 1996 1953 1 0
"1738" 43 1997 1954 1 0
"1739" 43 1998 1955 1 0
"1740" 43 1999 1956 1 0
"1741" 43 2000 1957 1 0
"1742" 43 2001 1958 1 0
"1743" 43 2002 1959 1 0
"1744" 43 2003 1960 1 0
"1745" 43 2004 1961 1 0
"1746" 43 2005 1962 1 0
"1747" 43 2006 1963 1 0
"1748" 43 2007 1964 1 0
"1749" 43 2008 1965 1 0
"1750" 43 2009 1966 1 0
"1751" 43 2010 1967 1 0
"1752" 43 2011 1968 1 0
"1753" 43 2012 1969 1 0
"1754" 43 2013 1970 1 0
"1755" 43 2014 1971 1 0
"1756" 43 2015 1972 1 0
"1757" 43 2016 1973 1 0
"1758" 43 2017 1974 1 0
"1759" 43 2018 1975 1 0
"1760" 43 2019 1976 1 0
"1761" 44 1980 1936 1 0
"1762" 44 1981 1937 1 0
"1763" 44 1982 1938 1 0
"1764" 44 1983 1939 1 0
"1765" 44 1984 1940 1 0
"1766" 44 1985 1941 1 0
"1767" 44 1986 1942 1 0
"1768" 44 1987 1943 1 0
"1769" 44 1988 1944 1 0
"1770" 44 1989 1945 1 0
"1771" 44 1990 1946 1 0
"1772" 44 1991 1947 1 0
"1773" 44 1992 1948 1 0
"1774" 44 1993 1949 1 0
"1775" 44 1994 1950 1 0
"1776" 44 1995 1951 1 0
"1777" 44 1996 1952 1 0
"1778" 44 1997 1953 1 0
"1779" 44 1998 1954 1 0
"1780" 44 1999 1955 1 0
"1781" 44 2000 1956 1 0
"1782" 44 2001 1957 1 0
"1783" 44 2002 1958 1 0
"1784" 44 2003 1959 1 0
"1785" 44 2004 1960 1 0
"1786" 44 2005 1961 1 0
"1787" 44 2006 1962 1 0
"1788" 44 2007 1963 1 0
"1789" 44 2008 1964 1 0
"1790" 44 2009 1965 1 0
"1791" 44 2010 1966 1 0
"1792" 44 2011 1967 1 0
"1793" 44 2012 1968 1 0
"1794" 44 2013 1969 1 0
"1795" 44 2014 1970 1 0
"1796" 44 2015 1971 1 0
"1797" 44 2016 1972 1 0
"1798" 44 2017 1973 1 0
"1799" 44 2018 1974 1 0
"1800" 44 2019 1975 1 0
"1801" 45 1980 1935 1 0
"1802" 45 1981 1936 1 0
"1803" 45 1982 1937 1 0
"1804" 45 1983 1938 1 0
"1805" 45 1984 1939 1 0
"1806" 45 1985 1940 1 0
"1807" 45 1986 1941 1 0
"1808" 45 1987 1942 1 0
"1809" 45 1988 1943 1 0
"1810" 45 1989 1944 1 0
"1811" 45 1990 1945 1 0
"1812" 45 1991 1946 1 0
"1813" 45 1992 1947 1 0
"1814" 45 1993 1948 1 0
"1815" 45 1994 1949 1 0
"1816" 45 1995 1950 1 0
"1817" 45 1996 1951 1 0
"1818" 45 1997 1952 1 0
"1819" 45 1998 1953 1 0
"1820" 45 1999 1954 1 0
"1821" 45 2000 1955 1 0
"1822" 45 2001 1956 1 0
"1823" 45 2002 1957 1 0
"1824" 45 2003 1958 1 0
"1825" 45 2004 1959 1 0
"1826" 45 2005 1960 1 0
"1827" 45 2006 1961 1 0
"1828" 45 2007 1962 1 0
"1829" 45 2008 1963 1 0
"1830" 45 2009 1964 1 0
"1831" 45 2010 1965 1 0
"1832" 45 2011 1966 1 0
"1833" 45 2012 1967 1 0
"1834" 45 2013 1968 1 0
"1835" 45 2014 1969 1 0
"1836" 45 2015 1970 1 0
"1837" 45 2016 1971 1 0
"1838" 45 2017 1972 1 0
"1839" 45 2018 1973 1 0
"1840" 45 2019 1974 1 0
"1841" 46 1980 1934 1 0
"1842" 46 1981 1935 1 0
"1843" 46 1982 1936 1 0
"1844" 46 1983 1937 1 0
"1845" 46 1984 1938 1 0
"1846" 46 1985 1939 1 0
"1847" 46 1986 1940 1 0
"1848" 46 1987 1941 1 0
"1849" 46 1988 1942 1 0
"1850" 46 1989 1943 1 0
"1851" 46 1990 1944 1 0
"1852" 46 1991 1945 1 0
"1853" 46 1992 1946 1 0
"1854" 46 1993 1947 1 0
"1855" 46 1994 1948 1 0
"1856" 46 1995 1949 1 0
"1857" 46 1996 1950 1 0
"1858" 46 1997 1951 1 0
"1859" 46 1998 1952 1 0
"1860" 46 1999 1953 1 0
"1861" 46 2000 1954 1 0
"1862" 46 2001 1955 1 0
"1863" 46 2002 1956 1 0
"1864" 46 2003 1957 1 0
"1865" 46 2004 1958 1 0
"1866" 46 2005 1959 1 0
"1867" 46 2006 1960 1 0
"1868" 46 2007 1961 1 0
"1869" 46 2008 1962 1 0
"1870" 46 2009 1963 1 0
"1871" 46 2010 1964 1 0
"1872" 46 2011 1965 1 0
"1873" 46 2012 1966 1 0
"1874" 46 2013 1967 1 0
"1875" 46 2014 1968 1 0
"1876" 46 2015 1969 1 0
"1877" 46 2016 1970 1 0
"1878" 46 2017 1971 1 0
"1879" 46 2018 1972 1 0
"1880" 46 2019 1973 1 0
"1881" 47 1980 1933 1 0
"1882" 47 1981 1934 1 0
"1883" 47 1982 1935 1 0
"1884" 47 1983 1936 1 0
"1885" 47 1984 1937 1 0
"1886" 47 1985 1938 1 0
"1887" 47 1986 1939 1 0
"1888" 47 1987 1940 1 0
"1889" 47 1988 1941 1 0
"1890" 47 1989 1942 1 0
"1891" 47 1990 1943 1 0
"1892" 47 1991 1944 1 0
"1893" 47 1992 1945 1 0
"1894" 47 1993 1946 1 0
"1895" 47 1994 1947 1 0
"1896" 47 1995 1948 1 0
"1897" 47 1996 1949 1 0
"1898" 47 1997 1950 1 0
"1899" 47 1998 1951 1 0
"1900" 47 1999 1952 1 0
"1901" 47 2000 1953 1 0
"1902" 47 2001 1954 1 0
"1903" 47 2002 1955 1 0
"1904" 47 2003 1956 1 0
"1905" 47 2004 1957 1 0
"1906" 47 2005 1958 1 0
"1907" 47 2006 1959 1 0
"1908" 47 2007 1960 1 0
"1909" 47 2008 1961 1 0
"1910" 47 2009 1962 1 0
"1911" 47 2010 1963 1 0
"1912" 47 2011 1964 1 0
"1913" 47 2012 1965 1 0
"1914" 47 2013 1966 1 0
"1915" 47 2014 1967 1 0
"1916" 47 2015 1968 1 0
"1917" 47 2016 1969 1 0
"1918" 47 2017 1970 1 0
"1919" 47 2018 1971 1 0
"1920" 47 2019 1972 1 0
"1921" 48 1980 1932 1 0
"1922" 48 1981 1933 1 0
"1923" 48 1982 1934 1 0
"1924" 48 1983 1935 1 0
"1925" 48 1984 1936 1 0
"1926" 48 1985 1937 1 0
"1927" 48 1986 1938 1 0
"1928" 48 1987 1939 1 0
"1929" 48 1988 1940 1 0
"1930" 48 1989 1941 1 0
"1931" 48 1990 1942 1 0
"1932" 48 1991 1943 1 0
"1933" 48 1992 1944 1 0
"1934" 48 1993 1945 1 0
"1935" 48 1994 1946 1 0
"1936" 48 1995 1947 1 0
"1937" 48 1996 1948 1 0
"1938" 48 1997 1949 1 0
"1939" 48 1998 1950 1 0
"1940" 48 1999 1951 1 0
"1941" 48 2000 1952 1 0
"1942" 48 2001 1953 1 0
"1943" 48 2002 1954 1 0
"1944" 48 2003 1955 1 0
"1945" 48 2004 1956 1 0
"1946" 48 2005 1957 1 0
"1947" 48 2006 1958 1 0
"1948" 48 2007 1959 1 0
"1949" 48 2008 1960 1 0
"1950" 48 2009 1961 1 0
"1951" 48 2010 1962 1 0
"1952" 48 2011 1963 1 0
"1953" 48 2012 1964 1 0
"1954" 48 2013 1965 1 0
"1955" 48 2014 1966 1 0
"1956" 48 2015 1967 1 0
"1957" 48 2016 1968 1 0
"1958" 48 2017 1969 1 0
"1959" 48 2018 1970 1 0
"1960" 48 2019 1971 1 0
"1961" 49 1980 1931 1 0
"1962" 49 1981 1932 1 0
"1963" 49 1982 1933 1 0
"1964" 49 1983 1934 1 0
"1965" 49 1984 1935 1 0
"1966" 49 1985 1936 1 0
"1967" 49 1986 1937 1 0
"1968" 49 1987 1938 1 0
"1969" 49 1988 1939 1 0
"1970" 49 1989 1940 1 0
"1971" 49 1990 1941 1 0
"1972" 49 1991 1942 1 0
"1973" 49 1992 1943 1 0
"1974" 49 1993 1944 1 0
"1975" 49 1994 1945 1 0
"1976" 49 1995 1946 1 0
"1977" 49 1996 1947 1 0
"1978" 49 1997 1948 1 0
"1979" 49 1998 1949 1 0
"1980" 49 1999 1950 1 0
"1981" 49 2000 1951 1 0
"1982" 49 2001 1952 1 0
"1983" 49 2002 1953 1 0
"1984" 49 2003 1954 1 0
"1985" 49 2004 1955 1 0
"1986" 49 2005 1956 1 0
"1987" 49 2006 1957 1 0
"1988" 49 2007 1958 1 0
"1989" 49 2008 1959 1 0
"1990" 49 2009 1960 1 0
"1991" 49 2010 1961 1 0
"1992" 49 2011 1962 1 0
"1993" 49 2012 1963 1 0
"1994" 49 2013 1964 1 0
"1995" 49 2014 1965 1 0
"1996" 49 2015 1966 1 0
"1997" 49 2016 1967 1 0
"1998" 49 2017 1968 1 0
"1999" 49 2018 1969 1 0
"2000" 49 2019 1970 1 0
"2001" 50 1980 1930 1 0
"2002" 50 1981 1931 1 0
"2003" 50 1982 1932 1 0
"2004" 50 1983 1933 1 0
"2005" 50 1984 1934 1 0
"2006" 50 1985 1935 1 0
"2007" 50 1986 1936 1 0
"2008" 50 1987 1937 1 0
"2009" 50 1988 1938 1 0
"2010" 50 1989 1939 1 0
"2011" 50 1990 1940 1 0
"2012" 50 1991 1941 1 0
"2013" 50 1992 1942 1 0
"2014" 50 1993 1943 1 0
"2015" 50 1994 1944 1 0
"2016" 50 1995 1945 1 0
"2017" 50 1996 1946 1 0
"2018" 50 1997 1947 1 0
"2019" 50 1998 1948 1 0
"2020" 50 1999 1949 1 0
"2021" 50 2000 1950 1 0
"2022" 50 2001 1951 1 0
"2023" 50 2002 1952 1 0
"2024" 50 2003 1953 1 0
"2025" 50 2004 1954 1 0
"2026" 50 2005 1955 1 0
"2027" 50 2006 1956 1 0
"2028" 50 2007 1957 1 0
"2029" 50 2008 1958 1 0
"2030" 50 2009 1959 1 0
"2031" 50 2010 1960 1 0
"2032" 50 2011 1961 1 0
"2033" 50 2012 1962 1 0
"2034" 50 2013 1963 1 0
"2035" 50 2014 1964 1 0
"2036" 50 2015 1965 1 0
"2037" 50 2016 1966 1 0
"2038" 50 2017 1967 1 0
"2039" 50 2018 1968 1 0
"2040" 50 2019 1969 1 0
"2041" 51 1980 1929 0.990513950916036 0.00317867249572355
"2042" 51 1981 1930 0.990441155417854 0.00321818927326654
"2043" 51 1982 1931 0.990367808176763 0.00303821386747408
"2044" 51 1983 1932 0.99029390499142 0.00267369063277006
"2045" 51 1984 1933 0.99021944163219 0.00226050850356112
"2046" 51 1985 1934 0.990144413841943 0.00210073029201244
"2047" 51 1986 1935 0.990068817336777 0.00197403453268535
"2048" 51 1987 1936 0.989992647806583 0.00167687479576835
"2049" 51 1988 1937 0.989915900915352 0.00119344711192137
"2050" 51 1989 1938 0.98983857230121 0.00113898563669149
"2051" 51 1990 1939 0.98976065757616 0.000989043535155921
"2052" 51 1991 1940 0.989682152325575 0.000707665339113445
"2053" 51 1992 1941 0.989603052107514 0.000287219427359531
"2054" 51 1993 1942 0.989523352451954 0.0000580459735787523
"2055" 51 1994 1943 0.989443048860031 0.000212804014370788
"2056" 51 1995 1944 0.989362136803392 0.000568806850973728
"2057" 51 1996 1945 0.98928061172372 0.000965772036623642
"2058" 51 1997 1946 0.989198469032459 0.00156079511083417
"2059" 51 1998 1947 0.989115704110749 0.00180077653340612
"2060" 51 1999 1948 0.989032312309526 0.00225737570204754
"2061" 51 2000 1949 0.988948288949715 0.00262109754435471
"2062" 51 2001 1950 0.988863629322447 0.00277954963637405
"2063" 51 2002 1951 0.988778328689203 0.00320783609987324
"2064" 51 2003 1952 0.988692382281828 0.00330124194537036
"2065" 51 2004 1953 0.988605785302361 0.00346591729859456
"2066" 51 2005 1954 0.988518532922679 0.00375196470467125
"2067" 51 2006 1955 0.988430620283971 0.0037465110543378
"2068" 51 2007 1956 0.988342042496097 0.00388969489969313
"2069" 51 2008 1957 0.988252794636907 0.00411183652703738
"2070" 51 2009 1958 0.988162871751594 0.0040821031964207
"2071" 51 2010 1959 0.98807226885214 0.00436097443630508
"2072" 51 2011 1960 0.987980980916911 0.0044411346194566
"2073" 51 2012 1961 0.987889002890388 0.00459973335220757
"2074" 51 2013 1962 0.987796329683003 0.0045487437394453
"2075" 51 2014 1963 0.987702956170999 0.00444328890679082
"2076" 51 2015 1964 0.987608877196211 0.00446586327474775
"2077" 51 2016 1965 0.987514087565629 0.00420542665142869
"2078" 51 2017 1966 0.987418582050708 0.00418703619433818
"2079" 51 2018 1967 0.987322355386676 0.00400571158789495
"2080" 51 2019 1968 0.987225402272221 0.00375509499825411
"2081" 52 1980 1928 0.989666403506207 0.00417058788440035
"2082" 52 1981 1929 0.989587170646331 0.00419214064506314
"2083" 52 1982 1930 0.989507338418789 0.00399742640143873
"2084" 52 1983 1931 0.98942690227394 0.00363749876602176
"2085" 52 1984 1932 0.989345857630726 0.00319536630287854
"2086" 52 1985 1933 0.989264199877532 0.00303777878213808
"2087" 52 1986 1934 0.989181924373064 0.0028872925455694
"2088" 52 1987 1935 0.989099026447156 0.0025632091070203
"2089" 52 1988 1936 0.989015501401387 0.00206245218785436
"2090" 52 1989 1937 0.988931344509434 0.00196609207926718
"2091" 52 1990 1938 0.988846551017113 0.00179479696995855
"2092" 52 1991 1939 0.988761116142104 0.00148812598689259
"2093" 52 1992 1940 0.988675035073407 0.00103134288905083
"2094" 52 1993 1941 0.988588302970592 0.000810938960331472
"2095" 52 1994 1942 0.988500914962973 0.000507962974590146
"2096" 52 1995 1943 0.988412866148777 0.00013386023875355
"2097" 52 1996 1944 0.988324151594449 0.000273188313379243
"2098" 52 1997 1945 0.988234766334131 0.000888479915024781
"2099" 52 1998 1946 0.988144705369379 0.00114342455152812
"2100" 52 1999 1947 0.988053963669092 0.00161520246117617
"2101" 52 2000 1948 0.987962536169634 0.00201243409366319
"2102" 52 2001 1949 0.987870417775057 0.00220033477675982
"2103" 52 2002 1950 0.987777603357341 0.00265372059605917
"2104" 52 2003 1951 0.987684087756568 0.00277473027884521
"2105" 52 2004 1952 0.987589865780944 0.00298230121614445
"2106" 52 2005 1953 0.987494932206621 0.00328438680057522
"2107" 52 2006 1954 0.987399281777316 0.00330979914882615
"2108" 52 2007 1955 0.987302909203746 0.003477650120095
"2109" 52 2008 1956 0.987205809162934 0.00370826677598135
"2110" 52 2009 1957 0.987107976297472 0.00370930505830145
"2111" 52 2010 1958 0.987009405214821 0.00399994890076804
"2112" 52 2011 1959 0.986910090486718 0.00409259389853087
"2113" 52 2012 1960 0.986810026648737 0.00427137281533464
"2114" 52 2013 1961 0.98670920820001 0.00421981816656036
"2115" 52 2014 1962 0.986607629603054 0.0041252746792655
"2116" 52 2015 1963 0.986505285283631 0.00415096682608181
"2117" 52 2016 1964 0.986402169630518 0.00390471429420701
"2118" 52 2017 1965 0.986298276995039 0.00388639523234073
"2119" 52 2018 1966 0.98619360169032 0.003706126321046
"2120" 52 2019 1967 0.986088137990545 0.0034527891970815
"2121" 53 1980 1927 0.988743745327281 0.00528314879835556
"2122" 53 1981 1928 0.988657517079226 0.00528359610268475
"2123" 53 1982 1929 0.988570637918387 0.00507253125527019
"2124" 53 1983 1930 0.988483102922 0.00472001525128834
"2125" 53 1984 1931 0.988394907132583 0.00424878664015852
"2126" 53 1985 1932 0.98830604555876 0.00409527247901174
"2127" 53 1986 1933 0.988216513176206 0.00391981993075688
"2128" 53 1987 1934 0.988126304928626 0.00356789726031189
"2129" 53 1988 1935 0.988035415728645 0.00305201453828046
"2130" 53 1989 1936 0.987943840458493 0.00290926029846834
"2131" 53 1990 1937 0.9878515739704 0.00271505064205974
"2132" 53 1991 1938 0.987758611086653 0.00238233513525391
"2133" 53 1992 1939 0.987664946599302 0.00188821778569917
"2134" 53 1993 1940 0.987570575269569 0.0016800188870002
"2135" 53 1994 1941 0.987475491827046 0.00134328543657515
"2136" 53 1995 1942 0.987379690968781 0.000951553172338703
"2137" 53 1996 1943 0.987283167358397 0.000534262757264074
"2138" 53 1997 1944 0.987185915625324 0.000100939274126286
"2139" 53 1998 1945 0.987087930364249 0.000371395735906294
"2140" 53 1999 1946 0.986989206134805 0.00085669137829294
"2141" 53 2000 1947 0.986889737461514 0.00128853437640782
"2142" 53 2001 1948 0.986789518833928 0.00150789901544308
"2143" 53 2002 1949 0.986688544706877 0.00198600063410291
"2144" 53 2003 1950 0.986586809500755 0.00213732736108717
"2145" 53 2004 1951 0.986484307601712 0.00239228381530043
"2146" 53 2005 1952 0.986381033361693 0.0027099020357323
"2147" 53 2006 1953 0.986276981098252 0.00277007292948499
"2148" 53 2007 1954 0.986172145094149 0.00296496179403965
"2149" 53 2008 1955 0.986066519596739 0.00320379256943892
"2150" 53 2009 1956 0.985960098817222 0.00323996127341353
"2151" 53 2010 1957 0.985852876929853 0.00354219493197853
"2152" 53 2011 1958 0.985744848071179 0.00364818680156022
"2153" 53 2012 1959 0.985636006339407 0.00384850364196945
"2154" 53 2013 1960 0.985526345793934 0.00379670889082795
"2155" 53 2014 1961 0.985415860455049 0.00371510506497176
"2156" 53 2015 1962 0.985304544303766 0.00374342763778978
"2157" 53 2016 1963 0.985192391281676 0.00351398489177807
"2158" 53 2017 1964 0.985079395290709 0.00349547128131741
"2159" 53 2018 1965 0.984965550192638 0.00331816418185436
"2160" 53 2019 1966 0.984850849808271 0.00306363288272184
"2161" 54 1980 1926 0.987739324153591 0.00652495955706338
"2162" 54 1981 1927 0.987645495390224 0.00650088346476751
"2163" 54 1982 1928 0.987550959954462 0.00627171679183929
"2164" 54 1983 1929 0.987455712524311 0.00592970563508397
"2165" 54 1984 1930 0.987359747739648 0.00542942350850686
"2166" 54 1985 1931 0.987263060202936 0.00528205295589561
"2167" 54 1986 1932 0.987165644480141 0.00508042842124143
"2168" 54 1987 1933 0.987067495101777 0.0046998360344843
"2169" 54 1988 1934 0.986968606563993 0.00417140498151858
"2170" 54 1989 1935 0.986868973329549 0.00397751622938842
"2171" 54 1990 1936 0.986768589828591 0.00375876709062503
"2172" 54 1991 1937 0.986667450459084 0.00339935147872185
"2173" 54 1992 1938 0.986565549586889 0.00286707419155329
"2174" 54 1993 1939 0.986462881545452 0.00267487227133509
"2175" 54 1994 1940 0.986359440635166 0.00230280590705811
"2176" 54 1995 1941 0.986255221122501 0.00189411997011802
"2177" 54 1996 1942 0.98615021723902 0.00146645420640087
"2178" 54 1997 1943 0.986044423180417 0.000811868201553468
"2179" 54 1998 1944 0.985937833105691 0.000525402415561688
"2180" 54 1999 1945 0.985830441136554 0.0000285856992343009
"2181" 54 2000 1946 0.985722241357105 0.000438813047210679
"2182" 54 2001 1947 0.985613227813777 0.000691671624026528
"2183" 54 2002 1948 0.985503394515501 0.00119383508884067
"2184" 54 2003 1949 0.985392735434 0.00137828933767624
"2185" 54 2004 1950 0.985281244504103 0.00168535650015208
"2186" 54 2005 1951 0.98516891562398 0.00201780660237265
"2187" 54 2006 1952 0.985055742655186 0.00211689642381495
"2188" 54 2007 1953 0.984941719422481 0.00234131878856304
"2189" 54 2008 1954 0.984826839713396 0.00258801289163427
"2190" 54 2009 1955 0.984711097277576 0.0026639649167625
"2191" 54 2010 1956 0.984594485825976 0.00297753030840659
"2192" 54 2011 1957 0.984476999030004 0.00309774673036971
"2193" 54 2012 1958 0.984358630520705 0.00332098299150635
"2194" 54 2013 1959 0.98423937388808 0.00326932331101631
"2195" 54 2014 1960 0.984119222680585 0.00320287238313774
"2196" 54 2015 1961 0.983998170404822 0.00323327805683682
"2197" 54 2016 1962 0.983876210525367 0.00302350972696975
"2198" 54 2017 1963 0.983753336464627 0.00300451130747224
"2199" 54 2018 1964 0.983629541602595 0.00283229851134004
"2200" 54 2019 1965 0.983504819276317 0.0025783207490181
"2201" 55 1980 1925 0.986645902879228 0.00790503181214821
"2202" 55 1981 1926 0.986543817666338 0.0078527163048702
"2203" 55 1982 1927 0.986440965496667 0.00760354861672768
"2204" 55 1983 1928 0.986337340621608 0.00727542272821848
"2205" 55 1984 1929 0.986232937250948 0.00674633785582048
"2206" 55 1985 1930 0.986127749553444 0.00660737741620264
"2207" 55 1986 1931 0.986021771657622 0.00637834210125901
"2208" 55 1987 1932 0.985914997652791 0.00596836274604847
"2209" 55 1988 1933 0.985807421590202 0.00543036672308583
"2210" 55 1989 1934 0.985699037484248 0.00518034672469278
"2211" 55 1990 1935 0.985589839313555 0.00493535905403997
"2212" 55 1991 1936 0.985479821021831 0.0045486939459262
"2213" 55 1992 1937 0.985368976518366 0.00397763377367902
"2214" 55 1993 1938 0.985257299678121 0.00380560129017908
"2215" 55 1994 1939 0.985144784341399 0.00339671588208937
"2216" 55 1995 1940 0.985031424313166 0.00297197828446038
"2217" 55 1996 1941 0.984917213362101 0.00253383360064698
"2218" 55 1997 1942 0.984802145219541 0.00186059241398326
"2219" 55 1998 1943 0.984686213578431 0.00155767141280757
"2220" 55 1999 1944 0.984569412092441 0.00105170323912297
"2221" 55 2000 1945 0.984451734375325 0.000547988014248583
"2222" 55 2001 1946 0.984333174000581 0.000259604902487452
"2223" 55 2002 1947 0.984213724501409 0.000265643458435187
"2224" 55 2003 1948 0.984093379370903 0.000486120368757874
"2225" 55 2004 1949 0.983972132062386 0.000850231400429895
"2226" 55 2005 1950 0.983849975989778 0.00119657716434064
"2227" 55 2006 1951 0.983726904527854 0.00133901527108661
"2228" 55 2007 1952 0.983602911012324 0.00159558900853517
"2229" 55 2008 1953 0.983477988739639 0.00184969009710661
"2230" 55 2009 1954 0.983352130966534 0.0019703698827496
"2231" 55 2010 1955 0.983225330909329 0.00229492598309476
"2232" 55 2011 1956 0.98309758174306 0.00243024803764201
"2233" 55 2012 1957 0.982968876600557 0.00267780119737901
"2234" 55 2013 1958 0.982839208571568 0.00262670710609027
"2235" 55 2014 1959 0.982708570702029 0.00257781086981779
"2236" 55 2015 1960 0.982576955993533 0.0026096865774361
"2237" 55 2016 1961 0.982444357403011 0.00242271436968919
"2238" 55 2017 1962 0.982310767842559 0.002402925730772
"2239" 55 2018 1963 0.982176180179302 0.00223818947947841
"2240" 55 2019 1964 0.982040587235137 0.00198677067986272
"2241" 56 1980 1924 0.985455608095314 0.00943254060945377
"2242" 56 1981 1925 0.985344555739809 0.00934796330372226
"2243" 56 1982 1926 0.985232671292181 0.00907673961614438
"2244" 56 1983 1927 0.98511994854868 0.00876617210016717
"2245" 56 1984 1928 0.985006381260372 0.00820874868131584
"2246" 56 1985 1929 0.984891963133619 0.00808066737585527
"2247" 56 1986 1930 0.984776687830735 0.00782294770098155
"2248" 56 1987 1931 0.984660548970871 0.00738298897359737
"2249" 56 1988 1932 0.984543540131139 0.00683883135867358
"2250" 56 1989 1933 0.9844256548479 0.00652742334030045
"2251" 56 1990 1934 0.984306886618093 0.00625442045384975
"2252" 56 1991 1935 0.984187228900444 0.00584006527881562
"2253" 56 1992 1936 0.984066675116411 0.00522981462724841
"2254" 56 1993 1937 0.983945218650747 0.00508251262393565
"2255" 56 1994 1938 0.983822852851612 0.00463542500214961
"2256" 56 1995 1939 0.98369957103023 0.00419577178869539
"2257" 56 1996 1940 0.983575366460153 0.00374707910940084
"2258" 56 1997 1941 0.983450232376247 0.00305612610218426
"2259" 56 1998 1942 0.983324161973541 0.00273635682768864
"2260" 56 1999 1943 0.9831971484061 0.00222399814354306
"2261" 56 2000 1944 0.983069184786069 0.00168339946845589
"2262" 56 2001 1945 0.982940264182992 0.00135746685970878
"2263" 56 2002 1946 0.982810379623452 0.000810454690206889
"2264" 56 2003 1947 0.982679524091046 0.000550983689940544
"2265" 56 2004 1948 0.98254769052661 0.000124694704631788
"2266" 56 2005 1949 0.982414871828608 0.000234357265250978
"2267" 56 2006 1950 0.982281060853543 0.000424840438306001
"2268" 56 2007 1951 0.982146250416273 0.000716300985319026
"2269" 56 2008 1952 0.982010433290099 0.000977238210324425
"2270" 56 2009 1953 0.981873602206585 0.00114788456804798
"2271" 56 2010 1954 0.981735749855071 0.00148300320036768
"2272" 56 2011 1955 0.981596868881922 0.00163430876763474
"2273" 56 2012 1956 0.981456951889602 0.00190758628649155
"2274" 56 2013 1957 0.981315991435679 0.00185754684219167
"2275" 56 2014 1958 0.981173980031891 0.0018287978937305
"2276" 56 2015 1959 0.981030910143357 0.00186146210375793
"2277" 56 2016 1960 0.980886774188027 0.0017006711723565
"2278" 56 2017 1961 0.980741564536346 0.00167977466680358
"2279" 56 2018 1962 0.980595273511089 0.00152515660478018
"2280" 56 2019 1963 0.980447893387229 0.0012785737675689
"2281" 57 1980 1923 0.984159800669269 0.0111169607921454
"2282" 57 1981 1924 0.984039010964196 0.0109957805578777
"2283" 57 1982 1925 0.983917318835127 0.0107002665655842
"2284" 57 1983 1926 0.983794717593741 0.0104112396014486
"2285" 57 1984 1927 0.983671200502699 0.00982616004038531
"2286" 57 1985 1928 0.983546760776205 0.00971164304488562
"2287" 57 1986 1929 0.983421391580556 0.00942392550805829
"2288" 57 1987 1930 0.983295086034874 0.00895354024620444
"2289" 57 1988 1931 0.983167837212092 0.00840707703178937
"2290" 57 1989 1932 0.983039638140205 0.00802876229419987
"2291" 57 1990 1933 0.982910481803697 0.00772588521700207
"2292" 57 1991 1934 0.982780361145013 0.00728351393401451
"2293" 57 1992 1935 0.982649269065902 0.00663390269747059
"2294" 57 1993 1936 0.982517198428472 0.00651629089448173
"2295" 57 1994 1937 0.98238414205582 0.00602974326343767
"2296" 57 1995 1938 0.982250092732175 0.00557656223082009
"2297" 57 1996 1939 0.982115043202538 0.0051173017479051
"2298" 57 1997 1940 0.981978986171896 0.00440981789528212
"2299" 57 1998 1941 0.981841914304129 0.00407286594035623
"2300" 57 1999 1942 0.981703820220763 0.0035573112890422
"2301" 57 2000 1943 0.981564696499763 0.00297947471019893
"2302" 57 2001 1944 0.981424535674499 0.00261398626989544
"2303" 57 2002 1945 0.981283330233022 0.00204691302082691
"2304" 57 2003 1946 0.981141072617692 0.00174542251944072
"2305" 57 2004 1947 0.980997755225162 0.00125162606657853
"2306" 57 2005 1948 0.980853370406658 0.000881346787322298
"2307" 57 2006 1949 0.980707910468415 0.000637862855361482
"2308" 57 2007 1950 0.980561367672154 0.000308684250607253
"2309" 57 2008 1951 0.980413734235446 0.000041621543735851
"2310" 57 2009 1952 0.980265002331834 0.000184533955959099
"2311" 57 2010 1953 0.980115164090649 0.000529688711820464
"2312" 57 2011 1954 0.979964211596509 0.000697835411333421
"2313" 57 2012 1955 0.97981213688851 0.000998235947171864
