"Year" "Age" "Female" "Male" "Total"
"1958" 1999 "38" 3097.6390385763 4913.27081415558 NA
"1959" 1999 "39" 3336.92228883147 4023.0341928308 NA
"1960" 1999 "40" 2560.06267104951 7122.92114314852 NA
"1961" 1999 "41" 3423.06823132584 5042.62023868105 NA
"1962" 1999 "42" 3284.6676058844 5105.94975615595 NA
"1963" 1999 "43" 3043.09710022681 7012.35067026693 NA
"1964" 1999 "44" 4667.5824010566 7970.85651756318 NA
"1965" 1999 "45" 3659.97579096518 6695.83784482944 NA
"1966" 1999 "46" 5405.62318764221 5869.53355632406 NA
"1967" 1999 "47" 4115.87271231392 8545.27928784043 NA
"1968" 1999 "48" 5128.79577752119 8694.11842736674 NA
"1969" 1999 "49" 4682.63447056826 9660.93368103727 NA
"1970" 1999 "50" 4237.88928367541 7236.90966922677 NA
"1971" 1999 "51" 7517.58838246604 10986.2890907282 NA
"1972" 1999 "52" 8532.76155349055 13489.7772897764 NA
"1973" 1999 "53" 6807.9659322536 9828.07011750812 NA
"1974" 1999 "54" 5729.18438644431 8122.62114760586 NA
"1975" 1999 "55" 6853.65463768505 12621.8422087595 NA
"1976" 1999 "56" 8175.98225339808 9727.9001516222 NA
"1977" 1999 "57" 7389.78834737517 11967.0286548589 NA
"1978" 1999 "58" 9014.23939593524 11140.9152581076 NA
"1979" 1999 "59" 10679.3064397019 13429.1672414014 NA
"1980" 1999 "60" 6925.41868642736 15562.7505860994 NA
"1981" 1999 "61" 10807.8636169058 18656.5777413497 NA
"1982" 1999 "62" 8793.53370511942 17711.4486470454 NA
"1983" 1999 "63" 10177.1648379114 14044.0978783392 NA
"1984" 1999 "64" 16567.4368726331 16365.4608703358 NA
"1985" 1999 "65" 13333.382438507 19456.650786736 NA
"1986" 1999 "66" 12430.9001099543 22678.7859041367 NA
"1987" 1999 "67" 17131.9351740757 23400.1276242873 NA
"1988" 1999 "68" 16696.5160370624 21708.2677162336 NA
"1989" 1999 "69" 24053.5624329873 23807.2184540267 NA
"1990" 1999 "70" 20327.7823741309 23549.6638424458 NA
"1991" 1999 "71" 17911.5851516774 24472.4470185714 NA
"1992" 1999 "72" 24994.1088807657 38348.0258609312 NA
"1993" 1999 "73" 32144.6261170326 31777.8961169607 NA
"1994" 1999 "74" 21289.7467717581 37222.4587564927 NA
"1995" 1999 "75" 28771.8787315584 40720.3107309891 NA
"1996" 1999 "76" 39334.7716084985 25524.6841815446 NA
"1997" 1999 "77" 40832.6125766954 42099.2410965796 NA
"1998" 1999 "78" 25467.9660387206 45043.1591976834 NA
"1999" 1999 "79" 30912.0270129012 44470.0894198866 NA
"2000" 1999 "80" 29933.6027750688 40669.4728228891 NA
"2001" 1999 "81" 40921.3809659743 44520.2424602258 NA
"2002" 1999 "82" 43697.7887701474 27451.1068199979 NA
"2003" 1999 "83" 40559.385185102 25648.8130699971 NA
"2004" 1999 "84" 51663.6738591471 41075.6682720542 NA
"2005" 1999 "85" 42829.2655014634 27857.2718687372 NA
"2006" 1999 "86" 31884.159297662 25253.8328422817 NA
"2007" 1999 "87" 33715.9701479424 19428.4367054886 NA
"2008" 1999 "88" 41761.900576278 19393.309342964 NA
"2009" 1999 "89" 38520.1817681429 14323.4181717545 NA
"2010" 1999 "90" 28413.3908671633 21015.4599843079 NA
"2011" 1999 "91" 36090.0725599715 16986.3171886308 NA
"2012" 1999 "92" 28590.4288269508 13178.9512372015 NA
"2013" 1999 "93" 22867.2600404232 8201.26536034288 NA
"2014" 1999 "94" 24916.5365306638 9538.35050335732 NA
"2015" 1999 "95" 17065.3498940068 5136.45540228476 NA
"2016" 1999 "96" 14413.4353917027 4098.20361286938 NA
"2017" 1999 "97" 9288.49039326298 3976.85786657534 NA
"2018" 1999 "98" 7137.3694032575 1868.08185929315 NA
"2019" 1999 "99" 5752.90748004226 1698.89334096294 NA
"2020" 1999 "100" 6246.78008441868 806.146032235086 NA
"2021" 2000 "0" 14146.6831657231 11775.1387430109 NA
"2022" 2000 "1" 999.325505887852 1392.13108687708 NA
"2023" 2000 "2" 544.441604107659 874.140740928765 NA
"2024" 2000 "3" 453.073706188323 555.734845343316 NA
"2025" 2000 "4" 349.667096116334 337.983946562989 NA
"2026" 2000 "5" 295.802438405392 505.25687737701 NA
"2027" 2000 "6" 346.623980095157 279.25654641657 NA
"2028" 2000 "7" 214.735744698911 270.552078063635 NA
"2029" 2000 "8" 275.830098803572 303.730664543074 NA
"2030" 2000 "9" 196.643111180843 418.272926936444 NA
"2031" 2000 "10" 266.018999960146 294.792753729569 NA
"2032" 2000 "11" 262.47992356098 392.105756221283 NA
"2033" 2000 "12" 298.847080809551 332.156962532536 NA
"2034" 2000 "13" 429.960752164671 595.421541929133 NA
"2035" 2000 "14" 324.96631219842 830.178446495596 NA
"2036" 2000 "15" 549.003396415086 969.198144372564 NA
"2037" 2000 "16" 918.796301159447 1923.63591624941 NA
"2038" 2000 "17" 932.903424476979 1415.23926771165 NA
"2039" 2000 "18" 1077.23017959545 2875.57367497718 NA
"2040" 2000 "19" 898.292747172552 2895.91116231295 NA
"2041" 2000 "20" 945.342911155105 3310.54747214124 NA
"2042" 2000 "21" 1053.85712450659 3320.6703538917 NA
"2043" 2000 "22" 790.721510908484 3268.4992534534 NA
"2044" 2000 "23" 928.73908074934 2761.34838573326 NA
"2045" 2000 "24" 1002.57878047499 2435.25675977262 NA
"2046" 2000 "25" 676.431015606115 2125.68996600555 NA
"2047" 2000 "26" 1094.26251140219 2419.7012464985 NA
"2048" 2000 "27" 819.02340282102 3020.33200332297 NA
"2049" 2000 "28" 1036.05443619085 3164.58306925427 NA
"2050" 2000 "29" 896.090544579337 3449.4030468425 NA
"2051" 2000 "30" 1104.4414651026 2707.29055680474 NA
"2052" 2000 "31" 1105.0512536011 3345.05069914982 NA
"2053" 2000 "32" 1428.27968011465 2831.21716338683 NA
"2054" 2000 "33" 1496.95546044365 3913.0579817355 NA
"2055" 2000 "34" 1450.2642993733 4427.86137977155 NA
"2056" 2000 "35" 2188.21691862987 4802.44811090549 NA
"2057" 2000 "36" 1643.07588792609 3348.28885563862 NA
"2058" 2000 "37" 2245.04235677265 4363.04938850393 NA
"2059" 2000 "38" 2935.18326018446 4657.18440914196 NA
"2060" 2000 "39" 3868.81134502167 4896.88816070261 NA
"2061" 2000 "40" 3965.9288747653 7241.60796090236 NA
"2062" 2000 "41" 2747.47723546311 7467.16717987486 NA
"2063" 2000 "42" 4985.01885733084 5368.65057680012 NA
"2064" 2000 "43" 4723.65829784544 9247.04960550106 NA
"2065" 2000 "44" 4480.71061157462 9864.86163145215 NA
"2066" 2000 "45" 4528.3851468402 9773.4805773405 NA
"2067" 2000 "46" 4292.64565944218 10920.5468136482 NA
"2068" 2000 "47" 5655.44546078969 7477.25517297135 NA
"2069" 2000 "48" 5378.69027847247 10322.385141134 NA
"2070" 2000 "49" 6730.2733232614 8736.27574579412 NA
"2071" 2000 "50" 6555.06831077327 12176.4416253195 NA
"2072" 2000 "51" 7882.16665987313 9413.98813510569 NA
"2073" 2000 "52" 8403.88263684446 11332.085464745 NA
"2074" 2000 "53" 6718.1963367511 11769.1885551778 NA
"2075" 2000 "54" 6080.16136315362 11321.9561744062 NA
"2076" 2000 "55" 5258.62390378183 14806.1882820832 NA
"2077" 2000 "56" 7347.64460603613 13775.7905767139 NA
"2078" 2000 "57" 6355.39602951581 10589.0617563936 NA
"2079" 2000 "58" 10028.2511490665 12481.8151254805 NA
"2080" 2000 "59" 11850.8398467508 13421.2779963983 NA
"2081" 2000 "60" 12316.4501557705 16554.4651510892 NA
"2082" 2000 "61" 9607.31442250766 10751.7861724629 NA
"2083" 2000 "62" 10353.7417927907 19005.6974968242 NA
"2084" 2000 "63" 10610.9908567491 18526.1290236988 NA
"2085" 2000 "64" 12378.1162960207 19145.5476994155 NA
"2086" 2000 "65" 11726.3031914244 21937.9003734533 NA
"2087" 2000 "66" 15624.3160734304 17545.7864369897 NA
"2088" 2000 "67" 16877.7431146318 17687.7620913484 NA
"2089" 2000 "68" 16029.7708994983 17429.7426893528 NA
"2090" 2000 "69" 13376.4209325587 23512.0611477478 NA
"2091" 2000 "70" 14359.2079662716 32135.7833959068 NA
"2092" 2000 "71" 25601.3701575088 23698.8672285481 NA
"2093" 2000 "72" 16932.2854121888 37445.2162912703 NA
"2094" 2000 "73" 23770.6497108078 22155.9181038138 NA
"2095" 2000 "74" 31178.9693866633 25360.8653283319 NA
"2096" 2000 "75" 36730.6641196577 31248.2500182679 NA
"2097" 2000 "76" 30720.6995157752 39192.642413917 NA
"2098" 2000 "77" 38261.0050138702 42522.3817505967 NA
"2099" 2000 "78" 25477.4561114334 31719.9188413202 NA
"2100" 2000 "79" 30973.1528028916 37561.113865526 NA
"2101" 2000 "80" 33207.6692789112 25955.8848566904 NA
"2102" 2000 "81" 27717.689938101 29212.4667079338 NA
"2103" 2000 "82" 30961.0888919848 25764.9732586269 NA
"2104" 2000 "83" 32457.8558039999 29364.953951045 NA
"2105" 2000 "84" 48944.7481849633 28409.5723089989 NA
"2106" 2000 "85" 37883.6726429305 22054.0088262114 NA
"2107" 2000 "86" 31129.4294178471 28650.3324991834 NA
"2108" 2000 "87" 53793.7599587104 33721.0462834154 NA
"2109" 2000 "88" 52025.1059780594 19486.3330404529 NA
"2110" 2000 "89" 33292.2844085888 15449.897984282 NA
"2111" 2000 "90" 29487.5827682562 21240.9395386584 NA
"2112" 2000 "91" 28447.284184872 19073.8533379603 NA
"2113" 2000 "92" 28627.8262245113 14927.6544534485 NA
"2114" 2000 "93" 35677.3689079126 8030.69920825868 NA
"2115" 2000 "94" 25253.2983074525 6015.97557371257 NA
"2116" 2000 "95" 18721.1201024679 4868.53425021965 NA
"2117" 2000 "96" 14001.670808031 4090.71668524891 NA
"2118" 2000 "97" 12201.4250677405 4461.63914418059 NA
"2119" 2000 "98" 6895.11898923032 2391.06211785168 NA
"2120" 2000 "99" 6699.65529042323 1822.70768390646 NA
"2121" 2000 "100" 6693.51885507074 1283.47281841071 NA
"2122" 2001 "0" 11485.2594538814 16247.3493532104 NA
"2123" 2001 "1" 812.179578809943 1416.98164847171 NA
"2124" 2001 "2" 422.295443647685 788.078729463918 NA
"2125" 2001 "3" 492.907871032044 400.51641488474 NA
"2126" 2001 "4" 297.527936463904 488.35724992033 NA
"2127" 2001 "5" 224.88714810017 448.386831703722 NA
"2128" 2001 "6" 233.696783659092 440.593600644805 NA
"2129" 2001 "7" 244.939354694451 217.519071542036 NA
"2130" 2001 "8" 260.332746428355 427.643062894837 NA
"2131" 2001 "9" 250.121876298053 392.862419967635 NA
"2132" 2001 "10" 242.313087103378 325.437204019927 NA
"2133" 2001 "11" 278.356021306245 290.314935083153 NA
"2134" 2001 "12" 353.860383346487 414.082791819252 NA
"2135" 2001 "13" 346.916417422505 526.903673647628 NA
"2136" 2001 "14" 476.616563480851 840.916915455576 NA
"2137" 2001 "15" 623.551397711687 689.914221004604 NA
"2138" 2001 "16" 775.771277807509 1387.37419165727 NA
"2139" 2001 "17" 748.025601432432 1362.95883802033 NA
"2140" 2001 "18" 589.610457017302 2280.70093146199 NA
"2141" 2001 "19" 623.002070307939 2638.32886114288 NA
"2142" 2001 "20" 890.465588397802 3233.52044763284 NA
"2143" 2001 "21" 1193.91834019575 3584.60958057474 NA
"2144" 2001 "22" 1063.40413135176 2874.92713876805 NA
"2145" 2001 "23" 886.547841929316 2343.33963301139 NA
"2146" 2001 "24" 737.553683441236 1952.91402209281 NA
"2147" 2001 "25" 702.492159469874 2600.60650570513 NA
"2148" 2001 "26" 783.690674715397 2289.24144027678 NA
"2149" 2001 "27" 1003.02519237579 2315.60690272743 NA
"2150" 2001 "28" 823.63113122388 2372.40207206856 NA
"2151" 2001 "29" 1029.19574140337 2584.29791370141 NA
"2152" 2001 "30" 1357.9543073353 3192.30853193778 NA
"2153" 2001 "31" 1192.78443425734 3413.16820376323 NA
"2154" 2001 "32" 1150.69977414682 3868.02462577238 NA
"2155" 2001 "33" 1251.3525886395 3752.98298069969 NA
"2156" 2001 "34" 1432.86214383855 3315.74981793588 NA
"2157" 2001 "35" 1607.4930660066 4573.10054116168 NA
"2158" 2001 "36" 1926.00544773765 5389.23881609494 NA
"2159" 2001 "37" 2188.1775174053 3565.49296622119 NA
"2160" 2001 "38" 2973.10541112861 3799.75010396107 NA
"2161" 2001 "39" 3248.69666405722 6228.95616293997 NA
"2162" 2001 "40" 2772.65262002637 4585.76918699286 NA
"2163" 2001 "41" 4397.00450212914 4956.678610123 NA
"2164" 2001 "42" 3756.19757538837 7955.97376540721 NA
"2165" 2001 "43" 4109.17947317707 9424.66866492448 NA
"2166" 2001 "44" 3709.42333840649 6449.48768568131 NA
"2167" 2001 "45" 4970.62182188766 9372.67276443483 NA
"2168" 2001 "46" 4056.15533708781 11115.5674799342 NA
"2169" 2001 "47" 5263.7816551922 10627.9045961188 NA
"2170" 2001 "48" 3945.08772063881 7290.98320577777 NA
"2171" 2001 "49" 7050.9823413181 8679.32699266053 NA
"2172" 2001 "50" 4865.46058191823 11395.8115580139 NA
"2173" 2001 "51" 5443.86830184332 13373.1221890425 NA
"2174" 2001 "52" 5507.29236353765 12178.202720764 NA
"2175" 2001 "53" 8115.8000286236 11334.9192892336 NA
"2176" 2001 "54" 10907.6126315438 11626.8783080829 NA
"2177" 2001 "55" 6366.33952555974 13646.8431123417 NA
"2178" 2001 "56" 6932.61354678885 11480.6109379049 NA
"2179" 2001 "57" 8114.51116532135 10013.1890373005 NA
"2180" 2001 "58" 10441.4011711504 16699.6805156652 NA
"2181" 2001 "59" 7848.2107666503 16388.5260170541 NA
"2182" 2001 "60" 8932.84561903121 17113.7344439055 NA
"2183" 2001 "61" 11825.5163391732 12030.7418835836 NA
"2184" 2001 "62" 8964.09298389007 16853.6265406347 NA
"2185" 2001 "63" 15297.4695434522 12578.0383038673 NA
"2186" 2001 "64" 10407.739434321 16363.7030642174 NA
"2187" 2001 "65" 14156.670830766 17241.3660204727 NA
"2188" 2001 "66" 14813.1412766477 17418.6599199733 NA
"2189" 2001 "67" 15751.7421420384 15789.2535814371 NA
"2190" 2001 "68" 20848.9821344494 23009.5770046675 NA
"2191" 2001 "69" 16269.0001419441 29293.0266863165 NA
"2192" 2001 "70" 20411.1135305881 23980.8308234564 NA
"2193" 2001 "71" 15052.3646042657 19927.7002506555 NA
"2194" 2001 "72" 21162.9488422474 26770.7331567862 NA
"2195" 2001 "73" 24341.5459095648 25302.9948558102 NA
"2196" 2001 "74" 26483.0608391259 32981.2859242854 NA
"2197" 2001 "75" 33340.599060107 41352.1514391782 NA
"2198" 2001 "76" 34697.8850287281 37029.4483762676 NA
"2199" 2001 "77" 40610.1052116521 27357.8909467466 NA
"2200" 2001 "78" 28964.0713483531 42545.4151123486 NA
"2201" 2001 "79" 38264.2048399449 28805.9392866363 NA
"2202" 2001 "80" 48185.7458200153 44359.0260153647 NA
"2203" 2001 "81" 42633.203935932 27127.1200664901 NA
"2204" 2001 "82" 30640.3150990627 29999.0933872536 NA
"2205" 2001 "83" 31944.2155104883 42639.7170232933 NA
"2206" 2001 "84" 40242.068495657 33286.0758440038 NA
"2207" 2001 "85" 35790.2373543689 33998.6659312813 NA
"2208" 2001 "86" 46321.9135192999 35584.7941577958 NA
"2209" 2001 "87" 41486.3051894124 18802.8622351747 NA
"2210" 2001 "88" 46052.8006350979 18708.5747643672 NA
"2211" 2001 "89" 33858.8175099169 23850.7870032017 NA
"2212" 2001 "90" 34812.0878527325 19736.5487693195 NA
"2213" 2001 "91" 41680.3530138843 14382.7491966085 NA
"2214" 2001 "92" 23714.8667034233 9097.06317594669 NA
"2215" 2001 "93" 35086.8241377872 13801.8103370626 NA
"2216" 2001 "94" 18022.5976776402 10202.4314943651 NA
"2217" 2001 "95" 14747.1517319703 5280.46873736195 NA
"2218" 2001 "96" 17284.857851876 4070.69610816115 NA
"2219" 2001 "97" 9990.46111289142 2964.14443837777 NA
"2220" 2001 "98" 7726.28303585068 2469.68485247831 NA
"2221" 2001 "99" 8087.11516567998 2028.14912059779 NA
"2222" 2001 "100" 3702.44963561442 1060.40625149706 NA
"2223" 2002 "0" 13700.6852968485 13082.2748096158 NA
"2224" 2002 "1" 1008.80256353838 1140.55578456866 NA
"2225" 2002 "2" 391.703914004888 937.078875366351 NA
"2226" 2002 "3" 309.138035202486 413.563893769261 NA
"2227" 2002 "4" 251.276642025763 533.498004458739 NA
"2228" 2002 "5" 290.25057890154 432.453167045202 NA
"2229" 2002 "6" 236.663193530671 347.190561276807 NA
"2230" 2002 "7" 292.688101184482 311.174509309813 NA
"2231" 2002 "8" 247.433923167311 329.003471471414 NA
"2232" 2002 "9" 290.167875682075 425.54838544503 NA
"2233" 2002 "10" 333.679374777961 455.325749450549 NA
"2234" 2002 "11" 285.357210119401 422.053305363109 NA
"2235" 2002 "12" 333.084745339916 637.488024929952 NA
"2236" 2002 "13" 393.072379936825 655.012960465238 NA
"2237" 2002 "14" 494.975018893869 509.013135386392 NA
"2238" 2002 "15" 366.788228540481 816.444613570968 NA
"2239" 2002 "16" 634.206924948465 1879.12097657705 NA
"2240" 2002 "17" 618.94908597677 1941.80477369149 NA
"2241" 2002 "18" 971.847771821197 2636.36282113416 NA
"2242" 2002 "19" 1149.03669588873 2619.82377139182 NA
"2243" 2002 "20" 638.589758106903 3662.65808820268 NA
"2244" 2002 "21" 1296.14382226117 3087.11668021098 NA
"2245" 2002 "22" 890.342650347631 2471.85897523737 NA
"2246" 2002 "23" 915.314041968123 2970.05431933086 NA
"2247" 2002 "24" 1015.96056581411 2466.95204920258 NA
"2248" 2002 "25" 753.016342673543 2669.14767804263 NA
"2249" 2002 "26" 1166.38564064422 1889.58183857195 NA
"2250" 2002 "27" 1042.23689784488 3164.02034903899 NA
"2251" 2002 "28" 1106.30141733683 1954.06825980028 NA
"2252" 2002 "29" 1357.61222383693 3384.2277716324 NA
"2253" 2002 "30" 1519.15712101597 2899.00977222472 NA
"2254" 2002 "31" 1120.24792180598 3813.60019698476 NA
"2255" 2002 "32" 1149.96000967926 3666.75825375995 NA
"2256" 2002 "33" 1479.14792446117 4004.95880071784 NA
"2257" 2002 "34" 2212.23339352604 2630.36641975032 NA
"2258" 2002 "35" 2112.85755913021 3775.43785970268 NA
"2259" 2002 "36" 1648.1646376238 4681.9053286946 NA
"2260" 2002 "37" 1994.62464528348 5865.58548304527 NA
"2261" 2002 "38" 3543.94738207409 5691.53169513924 NA
"2262" 2002 "39" 3939.58203864248 6548.02534190621 NA
"2263" 2002 "40" 2596.1181168591 4679.47252515339 NA
"2264" 2002 "41" 2721.14242155137 7464.1894619904 NA
"2265" 2002 "42" 2921.07025662155 6755.09097614482 NA
"2266" 2002 "43" 5718.20912692475 8630.11207759266 NA
"2267" 2002 "44" 5455.32976242709 9028.80867968719 NA
"2268" 2002 "45" 3979.13331908005 8445.44418000414 NA
"2269" 2002 "46" 4501.1041981894 9721.99988544418 NA
"2270" 2002 "47" 6849.71162769395 6933.55165097147 NA
"2271" 2002 "48" 7272.53741046143 8715.12061423473 NA
"2272" 2002 "49" 4836.44624497324 12748.5290194666 NA
"2273" 2002 "50" 8217.16533716697 12471.2367513267 NA
"2274" 2002 "51" 5252.24669180746 14471.6077484563 NA
"2275" 2002 "52" 6656.39946198951 13944.5447304402 NA
"2276" 2002 "53" 9787.08329323825 12839.7504946029 NA
"2277" 2002 "54" 7817.57580701078 15998.9470667605 NA
"2278" 2002 "55" 7866.79637320938 16135.1363502523 NA
"2279" 2002 "56" 9285.92834027138 9738.38295100802 NA
"2280" 2002 "57" 7180.47833375108 12539.60932487 NA
"2281" 2002 "58" 6855.95791436974 13973.6027984568 NA
"2282" 2002 "59" 11149.3643216458 12778.237571059 NA
"2283" 2002 "60" 8968.41919084264 15177.867411367 NA
"2284" 2002 "61" 8536.43154891033 14203.3404168152 NA
"2285" 2002 "62" 12590.5437668818 18990.9702245911 NA
"2286" 2002 "63" 9961.98625771828 20695.5276078449 NA
"2287" 2002 "64" 10092.9310032297 21128.8380099982 NA
"2288" 2002 "65" 15535.3451013887 19200.2277194367 NA
"2289" 2002 "66" 12474.6892660543 24676.2234281455 NA
"2290" 2002 "67" 19105.5266992894 15414.7547684414 NA
"2291" 2002 "68" 18372.630913116 20674.3542977463 NA
"2292" 2002 "69" 19872.1321484004 28309.5726896769 NA
"2293" 2002 "70" 16263.9248492368 29044.5569218109 NA
"2294" 2002 "71" 19936.3010595515 22274.5116945943 NA
"2295" 2002 "72" 21613.391882315 24367.3007960074 NA
"2296" 2002 "73" 28478.3963707476 32811.5585898646 NA
"2297" 2002 "74" 21282.1503402562 33353.7894061675 NA
"2298" 2002 "75" 24678.3667465751 29114.8047987655 NA
"2299" 2002 "76" 35820.698727268 37142.5646834891 NA
"2300" 2002 "77" 29065.4553798733 36427.3203431972 NA
"2301" 2002 "78" 25812.7015691519 35735.5676371734 NA
"2302" 2002 "79" 25624.9874200624 33751.696912327 NA
"2303" 2002 "80" 46233.8692455258 27557.7173628098 NA
"2304" 2002 "81" 39617.0864260047 41737.0054382805 NA
"2305" 2002 "82" 50512.3061553817 38060.5889636502 NA
"2306" 2002 "83" 47692.9041427046 33114.6405206309 NA
"2307" 2002 "84" 48854.191270501 26379.9689972843 NA
"2308" 2002 "85" 44907.4017160054 21964.3741246172 NA
"2309" 2002 "86" 54905.694193331 36541.6345499137 NA
"2310" 2002 "87" 51845.9430465694 20651.6987187561 NA
"2311" 2002 "88" 44914.4620521154 18587.0173724959 NA
"2312" 2002 "89" 36638.2553218439 25661.8193740949 NA
"2313" 2002 "90" 35439.8613187149 20140.2019530168 NA
"2314" 2002 "91" 41688.175429031 17253.3028534545 NA
"2315" 2002 "92" 39538.115649459 14754.0845855315 NA
"2316" 2002 "93" 27973.7994092699 7957.9804410323 NA
"2317" 2002 "94" 31312.7488804365 10926.6121854139 NA
"2318" 2002 "95" 18180.3149402047 5380.39942061783 NA
"2319" 2002 "96" 15005.2596561576 5956.21700466387 NA
"2320" 2002 "97" 14225.0577015592 3491.15594549431 NA
"2321" 2002 "98" 7699.54905693512 2241.40196702428 NA
"2322" 2002 "99" 9241.78843840951 1499.90546313304 NA
"2323" 2002 "100" 7044.48927962555 1379.95814950908 NA
"2324" 2003 "0" 9194.92584323923 16764.9260189617 NA
"2325" 2003 "1" 895.882552551806 830.128324198123 NA
"2326" 2003 "2" 711.82683406291 729.010464945176 NA
"2327" 2003 "3" 401.313158026143 719.535379266525 NA
"2328" 2003 "4" 247.347748650783 435.601412227831 NA
"2329" 2003 "5" 329.239553344463 326.617658076417 NA
"2330" 2003 "6" 178.122284446052 384.410082845956 NA
"2331" 2003 "7" 194.954379119994 305.203030089146 NA
"2332" 2003 "8" 299.134713953192 242.471889297413 NA
"2333" 2003 "9" 316.523530528443 244.667115270369 NA
"2334" 2003 "10" 310.927069959055 476.164944224514 NA
"2335" 2003 "11" 237.494703122471 262.499026766419 NA
"2336" 2003 "12" 214.596331574444 432.551461170628 NA
"2337" 2003 "13" 255.513536503237 608.70962054935 NA
"2338" 2003 "14" 266.509958973296 604.79979159122 NA
"2339" 2003 "15" 542.989896255855 825.573171128826 NA
"2340" 2003 "16" 832.351111433558 1533.86348922154 NA
"2341" 2003 "17" 852.305849515693 1528.02155824448 NA
"2342" 2003 "18" 944.003729034904 2822.79594168986 NA
"2343" 2003 "19" 1110.83110054817 3559.80127703909 NA
"2344" 2003 "20" 1160.34884776294 2936.17766518865 NA
"2345" 2003 "21" 860.56291568949 2490.18290331313 NA
"2346" 2003 "22" 906.850137572365 3252.9631102898 NA
"2347" 2003 "23" 1306.84648976279 2292.745512094 NA
"2348" 2003 "24" 1011.40239325146 1992.65593157302 NA
"2349" 2003 "25" 869.044439519077 3074.17753508575 NA
"2350" 2003 "26" 863.573748130383 2285.05295185856 NA
"2351" 2003 "27" 768.923143530806 3138.958163988 NA
"2352" 2003 "28" 984.233138928171 2561.21367094878 NA
"2353" 2003 "29" 1085.74057941284 3285.63898398074 NA
"2354" 2003 "30" 840.732471946647 2513.13983063888 NA
"2355" 2003 "31" 1194.10293867008 3278.89375350875 NA
"2356" 2003 "32" 1752.77762895628 3296.57139874872 NA
"2357" 2003 "33" 1614.98515804924 3110.2006992193 NA
"2358" 2003 "34" 1389.64559365969 3007.89562216933 NA
"2359" 2003 "35" 1727.02619859882 4289.41999585355 NA
"2360" 2003 "36" 2625.29343795022 4067.98696656666 NA
"2361" 2003 "37" 2585.59624023498 3956.74204759648 NA
"2362" 2003 "38" 2537.9812942909 5545.54231321735 NA
"2363" 2003 "39" 3913.86990381367 5207.41387536851 NA
"2364" 2003 "40" 3244.51972379831 7105.6288702298 NA
"2365" 2003 "41" 3145.8091525173 7563.24541085395 NA
"2366" 2003 "42" 5231.87051057729 5898.75508035801 NA
"2367" 2003 "43" 3354.16986461768 9432.25852061967 NA
"2368" 2003 "44" 5052.36429232304 9022.51810969822 NA
"2369" 2003 "45" 4753.76379073343 9434.86215104084 NA
"2370" 2003 "46" 4051.02425164472 10342.6253906812 NA
"2371" 2003 "47" 4638.2530316852 9101.89587374486 NA
"2372" 2003 "48" 6482.27688835601 8143.42279144025 NA
"2373" 2003 "49" 5738.57896712869 12378.5343701634 NA
"2374" 2003 "50" 7023.24898129725 10136.7844741519 NA
"2375" 2003 "51" 8291.55085745731 13456.2515287139 NA
"2376" 2003 "52" 9495.31098374898 8810.80486289973 NA
"2377" 2003 "53" 8343.85837900884 10034.6395559617 NA
"2378" 2003 "54" 7400.0335078061 16749.201293718 NA
"2379" 2003 "55" 7723.65656115317 12149.9885960309 NA
"2380" 2003 "56" 9298.42402551564 12725.8701006594 NA
"2381" 2003 "57" 8332.90558620275 13429.4151723046 NA
"2382" 2003 "58" 11405.7654204358 13978.2443076385 NA
"2383" 2003 "59" 11591.4023934318 19408.7718866924 NA
"2384" 2003 "60" 12723.1495650457 18506.8540223668 NA
"2385" 2003 "61" 12586.8291262263 18867.886564749 NA
"2386" 2003 "62" 9102.32254053699 18723.9001761416 NA
"2387" 2003 "63" 13793.6530830176 15440.8317317538 NA
"2388" 2003 "64" 15031.596057659 18462.951979834 NA
"2389" 2003 "65" 10399.8022028599 15954.8438441469 NA
"2390" 2003 "66" 12047.1282747742 21021.4443783232 NA
"2391" 2003 "67" 15094.4026256519 19384.2281875931 NA
"2392" 2003 "68" 17228.1250182893 26650.2318765323 NA
"2393" 2003 "69" 19781.045589099 17849.5659968605 NA
"2394" 2003 "70" 17472.9816865962 28914.7961858495 NA
"2395" 2003 "71" 22674.4185191663 25326.7840483579 NA
"2396" 2003 "72" 23622.5390947113 21929.1990028879 NA
"2397" 2003 "73" 19133.7670074884 20624.1168880578 NA
"2398" 2003 "74" 24425.8838775461 35892.8886007727 NA
"2399" 2003 "75" 24535.7185339229 26271.8460114116 NA
"2400" 2003 "76" 37641.5863085666 28358.3303820325 NA
"2401" 2003 "77" 31875.0080513707 33991.7772065144 NA
"2402" 2003 "78" 38328.1015518943 40956.6142966684 NA
"2403" 2003 "79" 44365.2020443435 28317.521792062 NA
"2404" 2003 "80" 37374.7103169789 37333.7505575317 NA
"2405" 2003 "81" 30230.2264714602 41082.8818975561 NA
"2406" 2003 "82" 42196.7712218296 42625.7524843419 NA
"2407" 2003 "83" 30782.6416533161 27443.2417096392 NA
"2408" 2003 "84" 38511.2445303315 41748.3538306609 NA
"2409" 2003 "85" 46939.693308864 30624.6681402003 NA
"2410" 2003 "86" 53797.8698169091 27092.903124577 NA
"2411" 2003 "87" 47659.7511520434 31691.0254405648 NA
"2412" 2003 "88" 48629.7964433267 25091.0862998363 NA
"2413" 2003 "89" 41816.4185977877 27086.3119780793 NA
"2414" 2003 "90" 38953.6282545402 22685.429651678 NA
