"age" "year" "gender_name" "Freq" "unhealthy" "cohort"
"1058" 87 2014 "female" 93 0.307278477371489 1927
"1059" 88 2014 "female" 51 0.336214928040017 1926
"1060" 89 2014 "female" 80 0.36787632770092 1925
"1061" 90 2014 "female" 72 0.402519285124089 1924
"1062" 91 2014 "female" 72 0.440424573957718 1923
"1063" 92 2014 "female" 68 0.481899408337763 1922
"1064" 93 2014 "female" 82 0.527279932791807 1921
"1065" 94 2014 "female" 100 0.576933946617476 1920
"1066" 95 2014 "female" 91 0.631263884815889 1919
"1067" 96 2014 "female" 96 0.690710079739963 1918
"1068" 97 2014 "female" 62 0.755754329892526 1917
"1069" 98 2014 "female" 69 0.826923804798582 1916
"1070" 99 2014 "female" 52 0.904795317599841 1915
"1071" 100 2014 "female" 85 0.99 1914
"1072" 50 2014 "male" 82 0.011 1964
"1073" 51 2014 "male" 53 0.0119755273228601 1963
"1074" 52 2014 "male" 82 0.0130375686055062 1962
"1075" 53 2014 "male" 69 0.014193796278082 1961
"1076" 54 2014 "male" 98 0.0154525631948436 1960
"1077" 55 2014 "male" 88 0.0168229629770974 1959
"1078" 56 2014 "male" 94 0.0183148957076085 1958
"1079" 57 2014 "male" 51 0.0199391394510725 1957
"1080" 58 2014 "male" 91 0.0217074281173306 1956
"1081" 59 2014 "male" 88 0.0236325362298284 1955
"1082" 60 2014 "male" 76 0.0257283712117082 1954
"1083" 61 2014 "male" 73 0.0280100738562271 1953
"1084" 62 2014 "male" 74 0.0304941277073251 1952
"1085" 63 2014 "male" 74 0.0331984781405323 1951
"1086" 64 2014 "male" 67 0.0361426620044834 1950
"1087" 65 2014 "male" 100 0.0393479487595988 1949
"1088" 66 2014 "male" 62 0.0428374941335521 1948
"1089" 67 2014 "male" 66 0.0466365074035646 1947
"1090" 68 2014 "male" 97 0.0507724335140139 1946
"1091" 69 2014 "male" 80 0.0552751513450154 1945
"1092" 70 2014 "male" 91 0.0601771895643142 1944
"1093" 71 2014 "male" 53 0.0655139616218522 1943
"1094" 72 2014 "male" 99 0.0713240215846633 1942
"1095" 73 2014 "male" 81 0.0776493426603087 1941
"1096" 74 2014 "male" 57 0.0845356204209682 1940
"1097" 75 2014 "male" 56 0.0920326029187483 1939
"1098" 76 2014 "male" 60 0.100194450077036 1938
"1099" 77 2014 "male" 94 0.109080124954226 1937
"1100" 78 2014 "male" 98 0.118753819706393 1936
"1101" 79 2014 "male" 81 0.129285419326174 1935
"1102" 80 2014 "male" 97 0.140751006508001 1934
"1103" 81 2014 "male" 69 0.153233411286965 1933
"1104" 82 2014 "male" 86 0.16682280942201 1932
"1105" 83 2014 "male" 62 0.181617373846323 1931
"1106" 84 2014 "male" 86 0.197723983891157 1930
"1107" 85 2014 "male" 86 0.215258997406663 1929
"1108" 86 2014 "male" 92 0.234349091357724 1928
"1109" 87 2014 "male" 73 0.255132176967441 1927
"1110" 88 2014 "male" 100 0.277758396019487 1926
"1111" 89 2014 "male" 61 0.302391205516832 1925
"1112" 90 2014 "male" 99 0.329208558532674 1924
"1113" 91 2014 "male" 72 0.35840418978431 1923
"1114" 92 2014 "male" 78 0.390189015217229 1922
"1115" 93 2014 "male" 90 0.424792655710345 1921
"1116" 94 2014 "male" 95 0.462465095909956 1920
"1117" 95 2014 "male" 92 0.503478490176252 1919
"1118" 96 2014 "male" 76 0.548129128688913 1918
"1119" 97 2014 "male" 56 0.596739577915414 1917
"1120" 98 2014 "male" 89 0.649661010905274 1916
"1121" 99 2014 "male" 59 0.707275744244818 1915
"1122" 100 2014 "male" 51 0.77 1914
